mouse,probe_position,stim_current,stim_freq,unitID,waveform_duration,waveform_halfwidth,waveform_rep_slope,waveform_REP,waveform_amplitude,waveform_velocity_above,waveform_velocity_below,VL_pre,MMR_Pre,MMR_Post,MMR_stimOn,angle_pre_ch15,Nspikes_pre,inst_amp_pre_peak_ch,inst_amp_StimOn_peak_ch,inst_amp_post_peak_ch,pvalue_ch15_pre,VL_stimOn,angle_stimOn_ch15,Nspikes_StimOn,pvalue_ch15_stimOn,VL_post,angle_post_ch15,Nspikes_post,pvalue_ch15_post,peak_ch,area_peak_ch,depth_peak_ch,error_waveform,area_stim_tip,distance_peakch_stim_tip
mouse634572,far,1,sine_140Hz,334,0.6704770477047706,0.2009000900090009,155.05062825902291,0.403960396039604,72.9008504776435,0.7554438860971526,1.030150753768844,0.0278189859231263,0.2355486178473059,0.2523650152666504,0.2184146563815023,1.4679556857281526,458.0,9.96759107023361,11.718211148938549,10.164664839786704,0.5128359099927678,0.0289056116015665,4.691834039957998,416.0,0.822853893087667,0.0377050433625007,3.670761051001144,471.0,0.2006819761040533,301,MOs5,640,0.0402848341686913,SSp-bfd6a,2.407670035532278
mouse634572,far,1,sine_140Hz,228,0.6685868586858688,0.2492349234923492,166.33812170747345,0.3969396939693969,115.11954392236292,1.85427135678392,0.0,0.0315977079780632,0.257701451636239,0.283307297068241,0.2351708622044049,4.62763058938599,419.0,10.755714688802822,12.842744157451769,10.740881126663988,0.7221995329294817,0.0430570115302971,3.319643088565919,405.0,0.510346206806113,0.0589236391085328,3.711977401093289,336.0,0.0347922731925043,302,MOs5,620,0.015914597323835,SSp-bfd6a,2.407670035532278
mouse634572,far,1,sine_140Hz,231,0.3097209720972097,0.1498649864986498,287.8785696207473,0.2684068406840685,87.77803362458344,1.3735343383584588,-0.0686767169179227,0.0516139904056527,0.1590777421075196,0.1433101655555635,0.1191060734703464,4.605302901558464,1930.0,9.911971775001216,11.95568476004885,10.030561949017205,2.527971645931539e-15,0.0202817047889331,4.685321670734685,2718.0,1.935521977136403e-06,0.0367824139112312,4.704638809893301,2333.0,1.1106972495921222e-16,303,MOs5,620,0.0123206334232409,SSp-bfd6a,2.411690278622029
mouse634572,far,1,sine_140Hz,226,0.723942394239424,0.2459945994599459,94.0934755584831,0.3939693969396943,68.40041640700782,1.0546781526681022,0.4578447794528195,0.0504564184276911,0.220470907266559,0.2301274589583047,0.2241301431337639,4.000054027358271,749.0,9.911971775001216,11.95568476004885,10.030561949017205,4.032628305359891e-14,0.0316824412697504,3.664841567259106,742.0,0.0023581219790019,0.0505746341611506,3.617157354339767,666.0,2.8258157415909727e-11,303,MOs5,620,0.0207384442451745,SSp-bfd6a,2.411690278622029
mouse634572,far,1,sine_140Hz,382,0.6810081008100811,0.2881188118811882,59.51603125626406,0.5651665166516654,59.94122254385063,0.6377123713807127,0.6867671691792295,0.2882877458500653,0.6969664789050297,0.6288602819653611,0.683042092103565,4.19024807441162,13.0,10.457556848497893,13.063582187512676,10.542236473451954,0.7181227838337332,0.2354693364166555,4.864530074121149,11.0,0.8375924989249833,0.2241931964690777,4.312949107188227,29.0,0.0191105137594524,304,MOs5,600,0.4051441979238555,SSp-bfd6a,2.411690278622029
mouse634572,far,1,sine_140Hz,233,0.8621962196219624,0.1633663366336634,211.30689979820923,0.3153915391539156,74.95463954326688,0.6867671691792302,0.6867671691792288,0.032798324815589,0.212819765134919,0.2391543239119072,0.2047805949583316,4.468570647292066,463.0,10.457556848497893,13.063582187512676,10.542236473451954,0.0451977318030911,0.0366760346294692,5.501995719086458,436.0,0.6356053002023534,0.0363339505301162,4.207637969219686,499.0,0.1011819295079667,304,MOs5,600,0.0313051089561903,SSp-bfd6a,2.411690278622029
mouse634572,far,1,sine_140Hz,236,0.7725472547254728,0.1806480648064806,286.0561893831967,0.4147614761476149,115.36930434546068,1.2165589854032064,-1.5108877721943046,0.1453751760078932,0.4382544436838099,0.4356861507326888,0.3877910348044345,4.919738099925597,102.0,10.457556848497893,13.063582187512676,10.542236473451954,0.0014273612463116,0.0747484577511429,5.05867777218681,109.0,0.006483433351675,0.1797685608197416,4.749536322713007,109.0,1.6676766902830386e-07,304,MOs5,600,0.0363202734881869,SSp-bfd6a,2.411690278622029
mouse634572,far,1,sine_140Hz,234,0.692889288928893,0.1439243924392439,1302.8909921666627,0.3440144014401441,325.86355763727335,0.8241206030150754,0.0,0.0968740421255336,0.2546745636351509,0.2434111782943779,0.2544920582323853,4.625553239820975,794.0,10.457556848497893,13.063582187512676,10.542236473451954,1.384113159483723e-104,0.0905761503408259,4.664849643136817,803.0,3.829302371333921e-56,0.1076576827395249,4.63494438072241,768.0,4.576984903441649e-89,304,MOs5,600,0.0183122203184524,SSp-bfd6a,2.411690278622029
mouse634572,far,1,sine_140Hz,340,0.8144014401440146,0.1555355535553556,777.105354972105,0.3915391539153917,240.89814472208943,0.6180904522613071,-1.3735343383584604,0.1856823539272713,0.5700124258854348,0.5253677503586612,0.5859863430497668,4.605598459949877,34.0,10.351931876270076,12.669997357555667,10.392273456843572,0.0021915638412133,0.1619825920566853,1.2566224375149488,25.0,0.2892155640082992,0.1452155408984025,4.598354721060112,42.0,0.1294269251469464,305,MOs5,600,0.0223884422371569,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,341,0.7379837983798381,0.1639063906390638,246.17063633810952,0.3413141314131415,86.93335810446852,0.5494137353433841,-0.5494137353433841,0.2020320015510548,0.5458223359087396,0.5670348833720478,0.6181491708821848,4.721289450117348,37.0,10.351931876270076,12.669997357555667,10.392273456843572,0.0451205281801818,0.3305142550026431,4.73269034748843,31.0,0.0158376305415224,0.1657216801036192,1.8420420308393768,39.0,0.2730362041570235,305,MOs5,600,0.0581388941341243,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,336,0.7846984698469849,0.2351935193519352,107.5573886421283,0.4741674167416739,78.16627967838066,1.0007178750897343,-0.4807370184254606,0.0579208270442265,0.399632183544068,0.4075544533465822,0.5036250385382584,3.3322919507120297,104.0,10.351931876270076,12.669997357555667,10.392273456843572,0.3400418409682925,0.1377694683093111,4.146431045654596,80.0,0.1149302262778173,0.0986351888308139,4.127962406896488,90.0,0.0177225470457686,305,MOs5,600,0.0440971550311789,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,238,0.7279927992799281,0.1698469846984699,432.3659730180757,0.4347434743474346,152.4782250558724,0.6867671691792293,-0.8927973199329984,0.0699845119928169,0.3014397006560006,0.3403192915585871,0.281424543431344,4.253012632072929,310.0,10.351931876270076,12.669997357555667,10.392273456843572,4.625818191369703e-09,0.0847899851613507,4.099146045528663,406.0,0.0001311173032634,0.1134486633703896,4.526962497413161,273.0,1.2164158971248822e-06,305,MOs5,600,0.0100150339839898,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,237,0.7506750675067508,0.1625562556255626,485.8902846999493,0.3407740774077407,160.73723077288312,0.343383584589615,0.6867671691792288,0.0641243645896809,0.4132106665385017,0.3696255017745653,0.313715845535328,3.3334369015774943,91.0,10.351931876270076,12.669997357555667,10.392273456843572,0.5919279988536064,0.0659851713573825,3.466369792169339,195.0,0.833501172545476,0.054124122056637,2.7121196234820872,118.0,0.8655317696716481,305,MOs5,600,0.0208633823347708,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,338,0.6918091809180918,0.2478847884788479,139.7850353140651,0.4174617461746174,102.26778316103083,0.6867671691792292,2.879912020664621e-16,0.1112388012510468,0.273334486875382,0.2854382499459784,0.2494303860605625,4.457605084037684,651.0,10.434573665238672,13.177112257444453,10.42600853182998,3.477518929238085e-16,0.1072735840672948,4.715691907761211,598.0,2.3949109164597444e-06,0.1100444116775104,4.605017559817698,667.0,6.096955476667608e-16,306,MOs5,580,0.0296771284092941,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,230,0.7163816381638164,0.2084608460846084,357.7345864144824,0.3966696669666968,175.2822166578589,1.3735343383584588,0.3433835845896143,0.0824148315152492,0.2944072988012445,0.3081020040019979,0.2976001716869999,4.086972645557076,431.0,10.434573665238672,13.177112257444453,10.42600853182998,0.0815275745164332,0.1038267336107176,4.034815095004213,498.0,0.0043827662188109,0.1106872288364133,4.183899289673943,587.0,0.0003811891067137,306,MOs5,580,0.0225923162217061,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,241,0.6523852385238526,0.203060306030603,420.6055673604136,0.3891089108910893,193.2816781590631,0.0,1.7169179229480729,0.1063948508748368,0.2507947464047776,0.2638200993963508,0.2079008560141381,4.022902732829001,1216.0,10.434573665238672,13.177112257444453,10.42600853182998,8.256050314720617e-14,0.0833389631346241,4.143427373027075,1337.0,1.528412331192653e-07,0.1085780804441765,4.005435885596446,1215.0,1.3329752415573199e-09,306,MOs5,580,0.0211908778105173,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,242,0.6553555355535555,0.1744374437443744,825.9847633481365,0.3440144014401441,269.23861325961457,0.6867671691792296,-1.030150753768844,0.1729846602285909,0.2951505937116564,0.309073671422239,0.2855150664023786,4.516761256817974,760.0,10.434573665238672,13.177112257444453,10.42600853182998,3.3730468593558055e-64,0.1360783609042677,4.509403158860449,900.0,1.5283031208836055e-36,0.171443332341785,4.525981474523739,885.0,2.4699823731045302e-68,306,MOs5,580,0.0120944862205356,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,342,0.7298829882988299,0.2943294329432944,65.15136130918913,0.4784878487848788,60.98152557993676,0.5396027757836804,0.3679109834888729,0.2400496227225327,0.6869870186717272,0.6947094247117707,0.6714577130336941,5.227737921072328,12.0,10.434573665238672,13.177112257444453,10.42600853182998,0.6209666056060109,0.1941783222784935,3.524246468630841,13.0,0.0272204643893208,0.1594973200921609,5.412452057687834,10.0,0.6485077166163612,306,MOs5,580,0.2099151967310051,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,243,0.7633663366336634,0.2673267326732674,65.70619269584606,0.4153015301530153,59.50269369739152,0.2747068676716921,0.6082794927016032,0.1108404508658221,0.3002482991247867,0.3087745161465605,0.2299283883873357,4.224598090993952,636.0,10.434573665238672,13.177112257444453,10.42600853182998,7.076064974369506e-07,0.0476893997595826,4.683296200249207,702.0,0.0650654234250576,0.0993696719841375,4.281471901182021,583.0,0.1014050560363769,306,MOs5,580,0.0323286727358936,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,343,0.7312331233123313,0.2270927092709271,160.91610523688914,0.3675067506750674,108.6632349673671,0.5886575735821966,0.5494137353433837,0.1302043239586935,0.3794493775995257,0.3721016683292968,0.4046707707760245,4.691637834100371,221.0,10.12308130892522,12.958791347494255,10.10440622439505,7.903324930870993e-05,0.0971580738243041,4.082586278670759,141.0,0.1620073602999457,0.1831387930078541,4.597888904169873,275.0,2.440781386632011e-12,307,MOs5,580,0.0228075313879731,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,244,0.7234023402340236,0.1933393339333933,169.32911194765907,0.4998199819982,80.32196821831327,0.9418521177315144,-1.3735343383584588,0.155449928925321,0.4541017726204083,0.4921473954021739,0.4570172267840894,4.05530632461506,83.0,10.12308130892522,12.958791347494255,10.10440622439505,0.0111629581434969,0.1109955593110627,3.378090604628035,75.0,0.4000756826155079,0.1503377311010539,4.305352920099643,74.0,0.0201739186914432,307,MOs5,580,0.0426173092712421,SSp-bfd6a,2.415962541100338
mouse634572,far,1,sine_140Hz,245,0.6839783978397841,0.1990099009900989,337.4340714584965,0.4558055805580557,203.5185375746734,1.3735343383584586,0.0,0.1808112409764188,0.3803549163769839,0.3808056019160084,0.3969098500416209,4.981315162397683,354.0,10.517398326255451,13.72871592117962,10.607512899031466,2.698261211730701e-18,0.1938310933117069,4.787580483961864,267.0,5.1025882216496425e-08,0.2014114699087517,4.682284902487371,355.0,6.224460705146558e-14,308,MOs5,560,0.0096036479920477,SSp-bfd6a,2.4204854884919267
mouse634572,far,1,sine_140Hz,252,0.578937893789379,0.2422142214221422,68.54797625348252,0.6394239423942395,46.74635402611547,0.4087899816543033,2.2368987796123467,0.3166108492125615,0.7866764382931518,0.7612021630881468,0.6423644481551035,4.989411020313487,7.0,10.517398326255451,13.72871592117962,10.607512899031466,0.1444222192242695,0.2210750438139862,4.476928292019212,17.0,0.6832405354965916,0.3061292363702539,3.848732132688073,6.0,0.267274878135613,308,MOs5,560,0.116348524390832,SSp-bfd6a,2.4204854884919267
mouse634572,far,1,sine_140Hz,248,0.6345634563456347,0.1965796579657965,308.4758201440136,0.3434743474347436,147.58793421193948,0.6867671691792293,-0.3433835845896137,0.1180915930614379,0.2711132171999716,0.2774578765270628,0.2725971990770046,2.9927707228536677,814.0,10.248919013921768,13.45962818242838,10.204230756960424,0.0129715584533706,0.0956320805785696,4.054812684241809,928.0,0.4124191682568804,0.1251345872493869,4.217708415289652,823.0,0.0354265574579583,309,MOs5,560,0.0129122234382853,SSp-bfd6a,2.4204854884919267
mouse634572,far,1,sine_140Hz,353,0.8044104410441046,0.2270927092709271,79.22627748430477,0.3988298829882987,47.7091025400684,0.2550849485522851,-2.7470686767169177,0.2007013340933494,0.6229645125607705,0.4915998269338911,0.7348353675569685,0.6755203061016728,21.0,10.248919013921768,13.45962818242838,10.204230756960424,0.717739547172785,0.3826633176755459,3.043770152697449,10.0,0.1242691850527864,0.1105538736397437,3.433858760557813,58.0,0.8961099665482888,309,MOs5,560,0.2258143677951014,SSp-bfd6a,2.4204854884919267
mouse634572,far,1,sine_140Hz,247,0.3037803780378039,0.1879387938793879,405.19819907830674,0.2438343834383438,164.5874901312703,0.0686767169179227,-0.343383584589615,0.1209131604365393,0.2247353906720443,0.2382304104889769,0.194271350407861,4.523334252311997,2504.0,10.248919013921768,13.45962818242838,10.204230756960424,5.563238684637088e-06,0.081458485201643,4.879372202436242,2864.0,0.0020573901756864,0.1192200788484289,4.59672853906331,2581.0,6.904468221013873e-05,309,MOs5,560,0.0129279535280283,SSp-bfd6a,2.4204854884919267
mouse634572,far,1,sine_140Hz,250,0.7863186318631863,0.233033303330333,109.62748952441966,0.5003600360036004,66.58244397085119,0.5494137353433837,0.8927973199329985,0.0772367065452232,0.2867426951092112,0.2996916797531031,0.2748447094609026,3.110157140406272,354.0,10.966097105123795,14.438178011820202,11.06374755008793,0.1316503560643453,0.0799558084519478,4.000983205687323,430.0,0.574545033937852,0.1085087427322609,4.833722249502179,392.0,0.0603206525121035,310,MOs5,540,0.0342342174188289,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,249,0.6688568856885689,0.2041404140414041,425.35739267198784,0.3934293429342933,181.3638448809156,0.8241206030150752,-0.3433835845896137,0.1521443033949575,0.3128099082944631,0.3828502450256497,0.2822411919185832,4.005673553357163,385.0,10.966097105123795,14.438178011820202,11.06374755008793,0.5786741744159059,0.1054002181581556,1.89726856103511,338.0,0.1575367096029787,0.2006498979407916,4.932886238613853,333.0,0.062099256236199,310,MOs5,540,0.0141725685064591,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,345,0.7099009900990101,0.1846984698469846,202.288940172291,0.4620162016201622,84.01560940047672,0.8927973199329984,2.4036850921273016,0.079817419604711,0.2697935253912472,0.2765211752741426,0.2358419220399551,3.710901894177839,458.0,10.966097105123795,14.438178011820202,11.06374755008793,0.950150982676106,0.0560421509392374,5.463269142823678,539.0,0.3581092384717197,0.0730968033546936,5.173678734518497,541.0,0.309586970074545,310,MOs5,540,0.0167493717033897,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,350,0.7107110711071108,0.1981998199819982,137.92746759001,0.3982898289828985,75.125384614555,0.5494137353433837,-0.7554438860971524,0.1759008410710924,0.4636116514579028,0.5231884041229437,0.5000439966496765,3.4955832115739773,105.0,9.915941994849272,13.668953195691648,9.991492936302285,0.4303417860006238,0.1900999676667302,2.9176449002369,73.0,0.1798143368634671,0.2613506854333127,3.620696122017177,59.0,0.2113778444734049,311,MOs5,540,0.0570120200517391,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,384,0.7971197119711974,0.1995499549954995,137.01937483783485,0.3488748874887487,62.24149259096389,0.8927973199329982,0.5494137353433839,0.175557187863682,0.4706256431138467,0.4373363899012282,0.3805509386385152,5.288158090527619,71.0,9.915941994849272,13.668953195691648,9.991492936302285,0.277135151463482,0.1029360934675016,0.3365803090157105,118.0,0.2332860824485987,0.130420719946433,2.8766162271164,87.0,0.0517695615115621,311,MOs5,540,0.0456663383455842,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,351,0.7018001800180019,0.284878487848785,125.0190518558774,0.3901890189018903,75.82721029834386,0.5494137353433837,1.6596873255164712,0.6927941320284775,0.8567875067852666,0.8021519395631233,0.8026495264856046,0.6477293099794006,3.0,9.915941994849272,13.668953195691648,9.991492936302285,0.7468433234474736,0.491080528851715,2.947570895581408,6.0,0.080981025596941,0.5079479616887421,0.0122938115479049,4.0,0.264529640477939,311,MOs5,540,0.3620711157635036,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,348,0.7072007200720073,0.1722772277227723,523.1463195605219,0.6045904590459047,177.11418592766125,0.8241206030150754,0.0,0.2278026087927402,0.5149770081390975,0.587542048986908,0.5730661526142672,3.112056921373572,66.0,9.915941994849272,13.668953195691648,9.991492936302285,0.5530805136473689,0.2041804370623828,2.6832436779264053,42.0,0.7456468342078453,0.3094760799904189,4.409613391913194,46.0,0.0504064096300256,311,MOs5,540,0.029656153376977,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,251,0.8119711971197121,0.1347434743474348,441.7468002351992,0.403960396039604,104.4392127795581,1.0301507537688452,-0.2747068676716918,1.0,0.9373373995361652,0.8405200565993968,0.9373373995361652,0.2676468671708392,1.0,9.915941994849272,13.668953195691648,9.991492936302285,0.465831162611322,1.0,4.05564605488135,1.0,0.465831162611322,0.4996242608869436,3.2281148290183617,3.0,0.7262199083346653,311,MOs5,540,0.1935308007576721,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,347,0.8422142214221422,0.1301530153015301,646.4260295848802,0.331863186318632,139.94812634703936,1.0301507537688452,0.0,0.0696892311900936,0.2931266807175651,0.2978420812813781,0.2611083961455187,3.063835620261241,393.0,9.915941994849272,13.668953195691648,9.991492936302285,0.4907938878845147,0.0504782750248126,1.759981799833532,430.0,0.7375203201765439,0.0794735372016655,5.552155456235863,327.0,0.6939624260398397,311,MOs5,540,0.0207430856722582,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,346,0.7865886588658866,0.1914491449144915,406.8417108815864,0.5549054905490548,173.98099033664576,0.6180904522613064,0.0,0.2744438577047658,0.6557524817868028,0.6736964098737998,0.7256061392271372,4.43631178771617,18.0,9.915941994849272,13.668953195691648,9.991492936302285,0.3119195203599119,0.3410379441231535,1.5590576289641656,11.0,0.6323997895219202,0.2900657492976505,1.934882688195669,20.0,0.016554143678655,311,MOs5,540,0.048380933673301,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,349,0.688838883888389,0.176057605760576,204.65085374813768,0.3788478847884787,75.72489755369114,0.3433835845896151,0.6867671691792292,0.1459198059221514,0.3814303881151368,0.4105644447070417,0.3663734600147778,3.547121336187981,185.0,9.915941994849272,13.668953195691648,9.991492936302285,0.5601792734447554,0.0865894413545174,4.954581460060658,231.0,0.7672796479057525,0.1543997007485995,3.77478226298246,136.0,0.7336614774708855,311,MOs5,540,0.034703126506914,SSp-bfd6a,2.425257718264185
mouse634572,far,1,sine_140Hz,255,0.6726372637263727,0.197929792979298,313.099285899249,0.3469846984698469,135.66590644147564,0.0,-0.206030150753769,0.081924661830699,0.2573295843645076,0.2787675002446772,0.2305909956752237,4.559614301165077,783.0,6.139663205907477,27.673393378291934,6.224749181882903,0.7034345863364506,0.0651591802276558,1.1456424748471277,939.0,0.0229756219951769,0.0972798448132754,3.425687101217352,806.0,0.3480884859858658,313,MOs5,520,0.0108585203582073,SSp-bfd6a,2.430277761902948
mouse634572,far,1,sine_140Hz,258,0.3453645364536455,0.1636363636363637,135.6012078682717,0.2643564356435643,60.2793542795774,-0.2747068676716915,0.0,0.0179169038966531,0.142644123284058,0.1693247518150961,0.1436242725745938,4.469158310335519,1455.0,5.900664859858255,29.84600878741467,6.057619812902158,0.9655558282651844,0.0251816153674356,0.6836953951093138,1896.0,0.7635104468157045,0.0468332590610394,3.677181796592633,1588.0,0.0793703832117238,314,MOs5,500,0.0209171344874523,SSp-bfd6a,2.430277761902948
mouse634572,far,1,sine_140Hz,261,0.8473447344734476,0.1317731773177318,212.7938470469168,0.3456345634563454,43.99800352173364,3.5711892797319926,0.3433835845896137,0.0479081159270292,0.3278168537970679,0.3251452185121783,0.2632281307324634,1.2586057268198616,241.0,6.051100555030942,29.90549539340249,6.227228708722368,0.0415569741098541,0.0270210495788575,0.4846747802591009,274.0,0.3944162593627525,0.050571690255538,0.8633550092982207,232.0,0.9783367825223154,315,MOs5,500,0.0193933329470254,SSp-bfd6a,2.435544087057346
mouse634572,far,1,sine_140Hz,259,0.8262826282628264,0.1765976597659766,274.3765623144779,0.4909090909090908,101.38040283999028,0.6867671691792296,0.5494137353433837,0.1468713953591213,0.5170635973780292,0.4723571731138403,0.4224132231575822,0.2321939960111295,46.0,6.051100555030942,29.90549539340249,6.227228708722368,0.470933008091759,0.07813352798997,3.720428213231711,72.0,0.7081446663413802,0.1841496821714497,4.23941454041068,82.0,0.3477846960463853,315,MOs5,500,0.0323451633355713,SSp-bfd6a,2.435544087057346
mouse634572,far,1,sine_140Hz,260,0.8916291629162919,0.1269126912691269,515.9395363899949,0.3483348334833483,107.31555217869212,0.9222301986121082,0.343383584589615,0.052298627165261,0.3476273452942565,0.3298318058808942,0.3080812124951984,3.396689429079192,179.0,6.051100555030942,29.90549539340249,6.227228708722368,0.6733133785867628,0.0505656089492792,3.96227419141775,220.0,0.9881275978430952,0.0343210808455844,2.250864655573177,190.0,0.9806802760511402,315,MOs5,500,0.0263098430765554,SSp-bfd6a,2.435544087057346
mouse634572,far,1,sine_140Hz,262,0.738793879387939,0.1822682268226823,141.7488886127701,0.3869486948694868,54.57871657777931,1.3735343383584588,0.3433835845896137,0.1748274589810484,0.5558039911870251,0.5558111160840504,0.5859379406309209,5.6616922549594,43.0,5.541092073581941,32.195878660172056,5.617628424074389,0.3264683470743881,0.1900376189932881,1.9621228776780584,32.0,0.2164100463415732,0.1776025599767086,3.1505345399386187,42.0,0.5152276336087138,316,MOs5,480,0.0868119096325848,SSp-bfd6a,2.435544087057346
mouse634572,far,1,sine_140Hz,356,0.8300630063006301,0.1733573357335733,222.5321492668434,0.4190819081908191,79.10417120163187,0.8927973199329984,0.6180904522613063,0.1796655004504482,0.6394638326351136,0.5354318522713327,0.4999612512005041,5.787307813920786,23.0,5.541092073581941,32.195878660172056,5.617628424074389,0.5807686177731102,0.171510729996129,0.7073390724779803,57.0,0.6917069419703489,0.1969706215200242,0.2074709983493233,60.0,0.0935174803863101,316,MOs5,480,0.0402239063567764,SSp-bfd6a,2.435544087057346
mouse634572,far,1,sine_140Hz,385,0.7660666066606661,0.1698469846984699,157.01173842261346,0.372907290729073,49.58976662768822,1.3735343383584586,-0.1373534338358457,0.1736541191535062,0.4788389283004354,0.3830673555684024,0.4314823018807404,2.227523555794076,66.0,5.541092073581941,32.195878660172056,5.617628424074389,0.641051404544428,0.1021844311615033,1.939664622612561,79.0,0.3784305255450617,0.0977238514345151,4.799947253539993,124.0,0.5618218528827283,316,MOs5,480,0.0457547612807557,SSp-bfd6a,2.435544087057346
mouse634572,far,1,sine_140Hz,269,0.8006300630063008,0.1531053105310531,432.72478953215216,0.3653465346534651,129.21165035936133,1.0301507537688452,1.030150753768844,0.0737947408808152,0.3427886942130466,0.318640990968596,0.2949979980692606,2.1535485189356947,194.0,8.456685920176254,15.481180384813856,8.636056377310023,0.5882171203049524,0.0439127914985778,1.490159075039421,293.0,0.7510350835821571,0.0501768634874708,2.3236356370766966,223.0,0.6640856039520859,318,MOs5,460,0.0209050457242241,SSp-bfd6a,2.441055099746829
mouse634572,far,1,sine_140Hz,268,0.3685868586858686,0.2152115211521151,97.1575177872648,0.3985598559855987,43.287700575854366,1.3735343383584588,-0.6279014118210094,0.0519558331603943,0.2493056886389418,0.2963263985028078,0.2240229720291868,5.742522847630855,391.0,8.456685920176254,15.481180384813856,8.636056377310023,0.5996915296241236,0.0316277273892564,5.983867203766402,541.0,0.5940923577561934,0.0764539293607203,4.5146057590872495,477.0,0.0509585796863108,318,MOs5,460,0.0536631903676081,SSp-bfd6a,2.441055099746829
mouse634572,far,1,sine_140Hz,360,0.8052205220522054,0.2154815481548155,123.37587302939544,0.4636363636363637,62.94395612442174,0.6867671691792301,0.7554438860971524,0.1686560965982027,0.4986889046122087,0.5458250382002994,0.5011022700103497,0.9496220042959348,51.0,8.456685920176254,15.481180384813856,8.636056377310023,0.1064800087042664,0.0905495667480726,0.680744943869379,47.0,0.5979052067130962,0.1396452783255388,2.492162564118226,32.0,0.2621747362196903,318,MOs5,460,0.0430225399734499,SSp-bfd6a,2.441055099746829
mouse634572,far,1,sine_140Hz,270,0.7822682268226824,0.1755175517551755,192.7124246635541,0.378847884788479,74.28783894871322,1.030150753768844,0.343383584589615,0.1266922029065386,0.5313748055946361,0.4721756390319386,0.4736386128641322,5.006149624882548,59.0,8.456685920176254,15.481180384813856,8.636056377310023,0.6274491408322039,0.1654887784881632,0.759972599088258,71.0,0.1079082049514967,0.116011216413984,2.9461738494709597,62.0,0.2508882828672604,318,MOs5,460,0.0852213105199669,SSp-bfd6a,2.441055099746829
mouse634572,far,1,sine_140Hz,359,0.7925292529252927,0.206030603060306,70.57567662169122,0.3783078307830781,42.027490828572006,0.9614740368509213,1.4193188163037411,0.4912672571323529,0.7439320911352919,0.8105383964116429,0.7490538457625585,1.7981858009287777,7.0,8.456685920176254,15.481180384813856,8.636056377310023,0.2437378438040831,0.2089137885605543,6.235329643104227,6.0,0.651601208729954,0.3574769266865423,1.4584499553742785,4.0,0.224891912173024,318,MOs5,460,0.3207854105415325,SSp-bfd6a,2.441055099746829
mouse634572,far,1,sine_140Hz,386,0.5060306030603061,0.1633663366336634,155.18839587457666,0.6145814581458148,52.82528955901571,1.0301507537688446,0.0,0.0933228838745178,0.3049168767923894,0.2519137223038427,0.2518166631916168,4.306986701517462,336.0,8.456685920176254,15.481180384813856,8.636056377310023,0.0448371215098457,0.0511761535403437,5.78655789211123,446.0,0.088907361987484,0.0387802448105126,1.9350841475784852,363.0,0.5468240236683154,318,MOs5,460,0.0265949409431024,SSp-bfd6a,2.441055099746829
mouse634572,far,1,sine_140Hz,387,0.8594959495949596,0.1876687668766876,182.0252764945891,0.3518451845184519,74.88740487191647,0.6867671691792302,0.4120603015075376,0.6199187152226009,0.8790996786043049,0.9373373995361652,0.7963120974860465,1.3959503963167754,2.0,8.456685920176254,15.481180384813856,8.636056377310023,0.999917805557498,0.4477785084327511,4.748811921765814,4.0,0.6140749185002253,1.0,0.6222212853153551,1.0,0.465831162611322,318,MOs5,460,0.247904145714439,SSp-bfd6a,2.441055099746829
mouse634572,far,1,sine_140Hz,403,0.7884788478847887,0.1657965796579659,224.4741919725406,0.3596759675967597,84.39254641995942,0.6867671691792301,0.6180904522613063,0.6910704120996171,0.8787699799125668,0.7374279915964095,0.7864787595835268,4.988778317841,2.0,8.456685920176254,15.481180384813856,8.636056377310023,0.1986217038136299,0.1881369940796399,0.0546638435066459,6.0,0.971821857351485,0.3828253951499907,2.213617136678285,7.0,0.743847088363587,318,MOs5,460,0.7298897545226942,SSp-bfd6a,2.441055099746829
