mouse,probe_position,stim_current,stim_freq,unitID,peak_ch,waveform_duration,waveform_REP,transient_type,transient_onset,transient_offset,transient_peak_value,meanFR_pre_10s,stdFR_pre_10s,meanFR_pre_1s,stdFR_pre_1s,meanFR_stimOn_10s,meanFR_stimOn_1s,meanFR_stimOn_01s,meanFR_stimOn_last_01s,meanFR_stimOn_last_1s,area_peak_ch,depth_peak_ch,error_waveform,area_stim_tip,distance_peakch_stim_tip
mouse598180,close,1,sine_140Hz,683,106,0.6867671691792293,0.640513936760254,,,,,0.0301477238468495,0.2493515675416656,0.1,0.4463779136939814,0.0,0.0,0.0,0.0,0.0,CP,2540,,MOs6a,1.9904459299363044
mouse598180,close,1,sine_140Hz,122,106,0.2747068676716918,0.5521711148456396,,,,,5.702292594387869,2.997953567354415,7.443471924914618,3.2268459111940806,5.555648639324629,5.629470557891322,4.009000150886959,3.641378475096543,5.534006787637629,CP,2540,0.0170802338606236,MOs6a,1.9904459299363044
mouse598180,close,1,sine_140Hz,128,111,0.2472361809045226,0.3387146053049318,,,,,17.61853886436886,4.726979066925148,17.314292874793683,4.279658934023412,15.249438220860196,17.89099377298304,24.47359737969081,9.638307527605292,15.516605784779236,CP,2500,0.0253279870501498,MOs6a,1.9219131093782569
mouse598180,close,1,sine_140Hz,129,113,0.2472361809045225,0.990036428426256,,,,,3.005556452053269,2.4956702887318665,2.6670024239980976,1.8761333397458932,1.7069959365239191,2.191707745617918,2.174311964258934,2.1573603866203985,0.9782516196212736,CP,2480,0.0201426418685446,MOs6a,1.9219131093782569
mouse598180,close,1,sine_140Hz,564,113,0.6180904522613065,0.7754400882619159,,,,,0.0100492412822831,0.1446629735368649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP,2480,,MOs6a,1.9219131093782569
mouse598180,close,1,sine_140Hz,134,115,0.7005025125628142,0.6548718474621212,,,,,0.0301477238468495,0.3992097629077494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP,2460,,MOs6a,1.8950593658247223
mouse598180,close,1,sine_140Hz,688,115,0.7554438860971523,0.5359021032332669,,,,,0.0200984825645663,0.2040901205946929,0.0,0.0,0.03,0.0,0.0,0.0,0.0,CP,2460,0.1641615944997449,MOs6a,1.8950593658247223
mouse598180,close,1,sine_140Hz,138,117,0.6318257956448909,0.8874973941638739,D,0.040999999994435,0.327999999994276,0.0,1.5187885683397715,1.90894748328466,1.9391884943570457,2.0967384495379084,1.5086534956450928,0.7585523406983476,0.86534956450929,0.0,0.302462291362395,CP,2440,0.0202129426404242,MOs6a,1.8723314343352784
mouse598180,close,1,sine_140Hz,136,118,0.5494137353433837,0.6771887185395042,D,-5.542233338928781e-12,0.2609999999943131,0.0,1.1456135061802832,1.831811015870064,1.3,1.384854582372592,1.62,0.6673495629501162,0.0,0.2137644642492617,2.2697068119273145,CP,2420,0.0615041569128999,MOs6a,1.8496621313093915
mouse598180,close,1,sine_140Hz,689,120,0.6867671691792293,0.1548800843927426,D,-5.542233338928781e-12,2.402999999993126,0.0,0.1507386192342477,0.6537779731376512,0.525723450807975,1.4683716980102333,0.0699999999999999,0.0,0.0,0.0,0.0,CP,2400,0.2036506079353185,MOs6a,1.8496621313093915
mouse598180,close,1,sine_140Hz,571,122,0.7142378559463987,0.8514341366130329,D,-5.542233338928781e-12,1.4819999999936364,0.0,0.2009848256456637,0.7466952945328811,0.1,0.4463779136939813,0.0799999999999999,0.0,0.0,0.0,0.064950699047259,CP,2380,0.127951941616431,MOs6a,1.8270536390593464
mouse598180,close,1,sine_140Hz,144,122,0.3021775544388609,0.465095240935561,,,,,5.120322755432775,3.185658178253639,5.444316005066714,2.999145114579968,3.893265043704987,3.706691920320979,1.923891773135652,3.793055434058877,3.6326504370498833,CP,2380,0.0299056135932919,MOs6a,1.8270536390593464
mouse598180,close,1,sine_140Hz,143,122,0.3159128978224455,0.7558981208602709,,,,,10.02921556850992,4.973025887297201,10.930643127548016,3.881485314113632,8.820891689409814,8.266292103159179,7.32682188284187,5.056705055244548,7.628345607617432,CP,2380,0.032231421411566,MOs6a,1.8270536390593464
mouse598180,close,1,sine_140Hz,142,122,0.7417085427135678,0.8505858369938207,D,0.0639999999944223,1.1949999999937957,0.0,0.321575721033062,1.208346147540963,0.3910832583522409,1.0665587058216637,0.2099999999999999,0.0999999999999999,1.0,0.0,0.0,CP,2380,0.0641218512998315,MOs6a,1.8270536390593464
mouse598180,close,1,sine_140Hz,569,122,0.934003350083752,0.0809017160963782,,,,,0.0301477238468495,0.2493515675416656,0.0,0.0,0.0399999999999999,0.0,0.0,0.0,0.0999999999999999,CP,2380,0.3931561058706037,MOs6a,1.8270536390593464
mouse598180,close,1,sine_140Hz,573,123,0.1373534338358458,0.66168147835099,,,,,0.0401969651291327,0.3335914633404179,0.0999999999999999,0.4463779136939813,0.0,0.0,0.0,0.0,0.0,CP,2380,,MOs6a,1.8045082432618589
mouse598180,close,1,sine_140Hz,574,125,0.6867671691792293,1.687837468243255,,,,,0.0703446889759823,0.4498474297182374,0.1999999999999999,0.7859310013403664,0.08,0.0,0.0,0.0,0.0,CP,2360,0.0732293424428315,MOs6a,1.7820283387196736
mouse598180,close,1,sine_140Hz,152,127,0.3159128978224456,1.09388399519778,,,,,20.554160929405143,7.277470331823547,22.142470221323464,6.395469547830968,18.785994615520416,18.112033226891995,21.502855416661045,21.49198293872517,18.316581261948297,CP,2340,0.0254665187151072,MOs6a,1.7596164354767776
mouse598180,close,1,sine_140Hz,156,129,0.6455611390284756,1.3343941074457082,,,,,0.0301477238468495,0.3184269227122895,0.0,0.0,0.03,0.0999999999999999,0.0,0.0,0.0,CP,2320,0.1377592395173458,MOs6a,1.7555269864060763
mouse598180,close,1,sine_140Hz,155,129,0.6730318257956448,1.259681929639093,D,-5.542233338928781e-12,1.2019999999937916,0.0,0.1306401366696814,0.5478164129554046,0.1999999999999999,0.615228805947497,0.0799999999999999,0.0,0.0,0.0,0.0,CP,2320,0.1455222178050496,MOs6a,1.7555269864060763
mouse598180,close,1,sine_140Hz,580,131,0.6867671691792295,0.7733011630437626,D,-5.542233338928781e-12,0.5139999999941729,0.0,0.271329514621646,0.8769683147637226,0.1999999999999999,0.615228805947497,0.2699999999999999,0.0999999999999999,0.0,0.0,0.0,CP,2300,0.0438073221215389,MOs6a,1.7331330012437016
mouse598180,close,1,sine_140Hz,756,132,0.8378559463986598,0.6097892055825389,,,,,0.0,0.0,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.0,CP,2280,0.2607581382580561,MOs6a,1.7108112110925626
mouse598180,close,1,sine_140Hz,170,132,0.8103852596314908,0.7883923991840422,,,,,0.0100492412822831,0.144662973536865,0.0,0.0,0.0199999999999999,0.0,0.0,0.0,0.0,CP,2280,0.1135310977403861,MOs6a,1.7108112110925626
mouse598180,close,1,sine_140Hz,584,133,0.6592964824120602,0.8900047945814515,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP,2280,,MOs6a,1.7108112110925626
mouse598180,close,1,sine_140Hz,166,133,0.3021775544388609,0.4199271834739245,,,,,4.323239894938576,2.971258173269485,4.555019159515627,2.718444590459541,3.96364209029792,3.4899132987591903,4.199434390759536,4.124032591861888,2.4099409678237933,CP,2280,0.0229946230241368,MOs6a,1.7108112110925626
mouse598180,close,1,sine_140Hz,164,133,0.4395309882747068,0.3493466935709365,,,,,19.690430819245307,6.060575948739062,19.65238740819676,6.80954911150341,18.801826560742683,16.250203671097047,14.337897463120983,19.8533741263562,14.548289014817808,CP,2280,0.0197462265194268,MOs6a,1.7108112110925626
mouse598180,close,1,sine_140Hz,770,134,0.6592964824120602,0.5089060690238816,,,,,0.0502462064114159,0.3203390930805161,0.0350493009527409,0.2571727869829106,0.0,0.0,0.0,0.0,0.0,CP,2260,,MOs6a,1.6885644790768284
mouse598180,close,1,sine_140Hz,171,136,0.6318257956448912,0.5931441727685598,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP,2240,,MOs6a,1.6779824194549835
mouse598180,close,1,sine_140Hz,172,136,0.3296482412060302,1.2751791933436871,,,,,9.300928532038764,4.490946030116399,8.668122779005618,4.43650162227733,9.03724102996233,8.307671760938558,5.393080274315837,8.597826204497515,7.984346316879996,CP,2240,0.0101986458642829,MOs6a,1.6779824194549835
mouse598180,close,1,sine_140Hz,692,136,0.6180904522613064,0.7984692148125426,,,,,0.0100492412822831,0.144662973536865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP,2240,,MOs6a,1.6779824194549835
mouse598180,close,1,sine_140Hz,585,136,0.7005025125628139,0.2796897635779904,,,,,0.0100492412822831,0.144662973536865,0.0,0.0,0.0199999999999999,0.0,0.0,0.0,0.0,CP,2240,0.6785688013461311,MOs6a,1.6779824194549835
mouse598180,close,1,sine_140Hz,176,136,0.6592964824120602,0.8128635714238852,,,,,2.283913642178977,2.56298720241626,4.622000181169668,2.59159691806017,1.737277534667699,1.692071528180921,4.727753466769937,0.0,0.4947755278466615,CP,2240,0.0274591843240696,MOs6a,1.6779824194549835
mouse598180,close,1,sine_140Hz,590,138,0.6180904522613065,0.7519145324322564,,,,,0.0703446889759823,0.5337191487531042,0.0999999999999999,0.4463779136939813,0.0099999999999999,0.0,0.0,0.0,0.0,CP,2220,0.3906900281383076,MOs6a,1.655672068979845
mouse598180,close,1,sine_140Hz,732,138,0.7005025125628142,0.7699075426626046,D,-5.542233338928781e-12,0.9579999999939268,0.0,0.2612802733393628,0.805830257590393,0.1550500250985121,0.5500824930312223,0.1399999999999999,0.086534956450929,0.0,0.0,0.1999999999999999,CP,2220,0.0832031118814394,MOs6a,1.655672068979845
mouse598180,close,1,sine_140Hz,180,139,0.7829145728643216,2.0782132084914973,D,-5.542233338928781e-12,1.193999999993796,0.0,0.2612802733393629,0.9169029929505224,0.1684700397460814,0.6488231816931644,0.14,0.0,0.0,0.0,0.0,CP,2220,0.022325398883141,MOs6a,1.6334396223919634
mouse598180,close,1,sine_140Hz,182,140,1.2773869346733668,0.2606478745173053,,,,,7.735939883766834,4.136201766890824,7.524130163494808,3.33293784388441,9.641773097226997,7.484172478528973,5.741505189611986,8.15268680907586,6.886957669031244,CP,2200,0.027728603384982,MOs6a,1.6334396223919634
mouse598180,close,1,sine_140Hz,593,141,0.7417085427135678,0.4912520114090411,,,,,0.0602954476936991,0.350049479309254,0.0999999999999999,0.4463779136939815,0.0299999999999999,0.0,0.0,0.0,0.0,CP,2200,0.1950693198453419,MOs6a,1.611288304432202
mouse598180,close,1,sine_140Hz,694,142,0.6455611390284757,0.3528134999789491,,,,,0.0703446889759823,0.3771606645357028,0.1999999999999999,0.6152288059474971,0.0599999999999999,0.2,0.0,0.0,0.0,CP,2180,0.1449305564585559,MOs6a,1.611288304432202
mouse598180,close,1,sine_140Hz,189,142,0.6730318257956448,0.7688312916393776,,,,,2.2811777710782835,2.7681330103571677,3.5,3.3727556158761005,1.4299999999999995,1.388334431983169,1.0672002397687017,0.4671486896957186,0.6,CP,2180,0.0157512448699612,MOs6a,1.611288304432202
mouse598180,close,1,sine_140Hz,194,144,0.7005025125628142,0.5604761610274586,D,-5.542233338928781e-12,0.1589999999943696,0.0,1.276253642849965,1.9700358383277392,0.6999999999999998,1.3289161849669353,0.9499999999999998,0.8,0.0,0.0,0.6999999999999998,CP,2160,0.0271396774669351,MOs6a,1.585086748414736
mouse598180,close,1,sine_140Hz,697,145,0.8103852596314908,0.2968640155068894,,,,,0.0100492412822831,0.144662973536865,0.0,0.0,0.0199999999999999,0.0,0.0,0.0,0.0,CP,2160,0.1934018634842436,MOs6a,1.585086748414736
mouse598180,close,1,sine_140Hz,196,146,0.3983249581239531,1.3768079659084251,,,,,8.773635472250191,3.2019623199254936,9.341419268591055,3.219539887479806,8.68335895097989,8.564460091814464,8.55037395312189,10.285740007639976,8.447094431878288,CP,2140,0.0177511217046164,MOs6a,1.5630499032340586
mouse598180,close,1,sine_140Hz,198,147,0.3021775544388609,1.0446816558159309,,,,,11.08406100399078,4.694471795040195,12.133697762911732,4.89301618315214,11.497179759272258,9.124185915020862,7.525943816289759,8.820040791561901,8.692737642389348,CP,2140,0.0244055924295746,MOs6a,1.5630499032340586
mouse598180,close,1,sine_140Hz,200,147,0.7966499162479062,0.5677764991106126,,,,,0.8240377851472214,1.5767932319396996,2.017282438358804,2.4021720124115853,0.78,0.6999999999999998,0.2572345080797502,0.0,0.1999999999999999,CP,2140,0.0607017283146607,MOs6a,1.5630499032340586
mouse598180,close,1,sine_140Hz,199,148,0.6043551088777219,0.5331904380950379,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP,2120,,MOs6a,1.5411035007422442
mouse598180,close,1,sine_140Hz,201,149,0.5906197654941373,0.4551745670315672,,,,,0.0401969651291327,0.2872240530420741,0.0,0.0,0.0299999999999999,0.0999999999999999,0.0,0.0,0.0,CP,2120,0.1037956228099224,MOs6a,1.5411035007422442
mouse598180,close,1,sine_140Hz,733,149,0.6867671691792295,0.5398712940745286,D,0.0479999999944311,0.4399999999942139,0.0,0.8142359854650181,1.4425471512294874,0.302462291362395,0.7343775962276784,0.2797537708637604,0.5325870095903457,0.9753770863760493,0.0,0.2999999999999999,CP,2120,0.028912322892926,MOs6a,1.5411035007422442
mouse598180,close,1,sine_140Hz,599,149,0.7142378559463987,1.0048714867602622,,,,,0.0301477238468495,0.2493515675416656,0.0,0.0,0.08,0.1999999999999999,0.0,1.0,0.0999999999999999,CP,2120,0.0544841094355161,MOs6a,1.5411035007422442
mouse598180,close,1,sine_140Hz,205,153,0.6592964824120603,0.3857595561559684,,,,,0.0100492412822831,0.144662973536865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP,2080,,MOs6a,1.4974979131871935
mouse598180,close,1,sine_140Hz,699,153,0.6455611390284756,0.8993392790512319,D,-5.542233338928781e-12,0.3759999999942494,0.0,0.1507386192342477,0.5861065890749457,0.0575593035730299,0.3469314379291226,0.05,0.4,0.0,0.0,0.0,CP,2080,0.0572174730644532,MOs6a,1.4974979131871935
mouse598180,close,1,sine_140Hz,600,153,0.7279731993299833,0.5193473618319081,,,,,0.0903231612514234,0.4253865019408711,0.0,0.0,0.0399999999999999,0.2999999999999999,0.0,0.0,0.0,CP,2080,0.1032981767464697,MOs6a,1.4974979131871935
mouse598180,close,1,sine_140Hz,602,155,0.9752093802345058,0.3056800840029625,,,,,0.6833484071952567,1.1689551192758258,0.8163170477357502,1.2196456014553618,0.5899999999999999,0.7,1.0,0.0,0.3,CP,2060,0.0402266581219509,MOs6a,1.4758472143145442
mouse598180,close,1,sine_140Hz,210,156,0.4944723618090452,0.3201974682000119,,,,,5.330333815154192,3.036210185884975,5.061217707018533,2.897945182518553,5.292482463105952,4.843514146761934,3.3828967460859656,2.317095957479247,3.735684943508526,CP,2040,0.0200216362042646,MOs6a,1.4758472143145442
mouse598180,close,1,sine_140Hz,217,158,0.164824120603015,0.4608970942087637,D,-5.542233338928781e-12,0.1669999999943652,0.0,0.1004924128228318,0.4572353132059755,0.2,0.615228805947497,0.17,0.7,0.0,1.0,0.0999999999999999,CP,2020,0.096848874982528,MOs6a,1.4543039572248988
mouse598180,close,1,sine_140Hz,220,159,0.6867671691792293,0.3784828625624512,,,,,0.0703446889759823,0.4409957160750227,0.0999999999999999,0.4463779136939815,0.0099999999999999,0.0,0.0,0.0,0.0,CP,2020,0.3877881522741229,MOs6a,1.43287298809071
mouse598180,close,1,sine_140Hz,734,160,0.5906197654941373,0.1651665451056651,,,,,0.3919204100090442,0.8867336368593384,0.3999999999999999,0.8228079771946587,0.5299999999999999,0.4,0.3265043704988386,0.0,0.3731952819946761,CP,2000,0.1388570410802481,MOs6a,1.428723206222955
mouse598180,close,1,sine_140Hz,700,161,0.8515912897822445,0.162161386201411,D,0.0509999999944295,0.3669999999942543,0.0,1.5978293638830263,2.005215401398083,2.0452650541113857,1.4693337799529929,0.82,0.5999999999999999,1.0,0.0,0.3999999999999999,CP,2000,0.0617802427896936,MOs6a,1.428723206222955
mouse598180,close,1,sine_140Hz,222,161,0.5219430485762143,0.2678536466255193,D,0.0919999999944067,0.6819999999940798,0.0,0.2512310320570797,0.7315461414075887,0.1600498328563426,0.559923677833745,0.1799999999999999,0.2999999999999999,1.0,0.0,0.1999999999999999,CP,2000,0.2961678978570982,MOs6a,1.428723206222955
mouse598180,close,1,sine_140Hz,702,163,0.8653266331658291,0.4425513857087045,,,,,0.0301477238468495,0.3053212522811077,0.0,0.0,0.0399999999999999,0.0999999999999999,0.0,0.0,0.0,CP,1980,0.1036043003927579,MOs6a,1.407346794503757
mouse598180,close,1,sine_140Hz,224,163,0.6180904522613064,0.32784547669709,,,,,0.2411817907747964,0.7902133040267846,1.0,1.6416968091228068,0.1,0.1999999999999999,0.86534956450929,0.0,0.0,CP,1980,0.0911265767970719,MOs6a,1.407346794503757
mouse598180,close,1,sine_140Hz,610,163,0.7142378559463987,0.5194573604164636,,,,,0.0,0.0,0.0,0.0,0.0199999999999999,0.0,0.0,0.0,0.0,CP,1980,0.1410105937593181,MOs6a,1.407346794503757
mouse598180,close,1,sine_140Hz,225,163,0.769179229480737,0.2252846222556988,D,0.0899999999944078,0.4319999999942183,0.0,0.2311325494925132,0.6960281067594598,0.5999999999999999,0.9795778536886984,0.3299999999999999,0.4,2.0,0.0,0.1,CP,1980,0.1184525989151458,MOs6a,1.407346794503757
mouse598180,close,1,sine_140Hz,608,165,0.6592964824120602,0.0928171735786127,,,,,0.0502462064114159,0.3203390930805161,0.0,0.0,0.0599999999999999,0.0,0.0,0.0,0.0,CP,1960,0.1755760681516859,MOs6a,1.3860916275629114
mouse598180,close,1,sine_140Hz,609,165,0.7005025125628139,0.551582221462439,,,,,0.0401969651291327,0.2872240530420741,0.0,0.0,0.0599999999999999,0.0999999999999999,0.0,0.0,0.0,CP,1960,0.0645134110331673,MOs6a,1.3860916275629114
mouse598180,close,1,sine_140Hz,228,165,0.2197654941373534,0.8728542118161313,,,,,10.49209166650941,4.942896255326956,10.849556373726148,4.252064827628589,7.807481023457114,8.280308410921903,10.08628907973666,15.035622424456808,7.294695947743977,CP,1960,0.0159183807790472,MOs6a,1.3860916275629114
mouse598180,close,1,sine_140Hz,233,175,0.6318257956448912,0.8262561091335319,,,,,1.929454326198372,2.2277185874120837,1.0480533814461883,1.3792684997166051,1.3482717561641195,2.1707628506722783,1.0250927847451778,0.8271756164119555,0.8040940080661216,ccb,1860,0.0256741600749829,MOs6a,1.2683650893965823
mouse598180,close,1,sine_140Hz,241,186,0.1648241206030151,0.4936932102395476,,,,,6.149038403381975,4.253357552032753,5.820723643050143,3.842737350814011,5.84054434919176,6.000296060872356,7.682018990098568,10.053414147586665,7.067440631702304,ccb,1740,0.0198736826252665,MOs6a,1.142639488202644
mouse598180,close,1,sine_140Hz,243,187,0.1785594639865997,0.7179556441793549,D,-5.542233338928781e-12,0.2059999999943436,0.0,0.9044317154054868,1.7911701459651614,0.7999999999999998,1.3778498287049363,0.9,0.4999999999999999,0.0,3.0,0.54244069642697,ccb,1740,0.0723162362002217,MOs6a,1.12305387226081
mouse598180,close,1,sine_140Hz,246,190,0.7829145728643216,0.5758831165129744,,,,,5.0174706014869015,3.3837332862923626,5.28361681279574,3.9385839018443134,4.165386760624503,4.93658516788622,6.572652120106504,0.9999999999999996,3.4099409678237933,cing,1700,0.0381723373985044,MOs6a,1.0994316713648011
mouse598180,close,1,sine_140Hz,249,192,0.2472361809045226,0.2883539096923093,,,,,18.33313540230353,6.711061414313103,20.06348063524779,6.977159840877316,17.83343097050471,20.262285985339947,20.38875725336345,13.665254360022898,18.031788942333133,cing,1680,0.0118656469073133,MOs6a,1.080219885023415
mouse598180,close,1,sine_140Hz,614,193,0.8378559463986598,0.3700501691838834,,,,,2.5278916717011866,2.346935907712913,2.2061355564805765,1.5150760137500958,2.943403923872843,3.0374844190407657,2.5258773373611705,5.5976268953641135,3.61140155156374,cing,1680,0.0652005788470592,MOs6a,1.0612492638395563
mouse598180,close,1,sine_140Hz,251,193,0.9202680067001676,0.2485929768396122,,,,,4.397298569196947,3.5221456752489884,5.761880837078496,3.099615191033648,4.519120388081543,3.0501052665977237,2.571387247499771,3.7901513096694703,4.549172106109513,cing,1680,0.0672819929939073,MOs6a,1.0612492638395563
mouse598180,close,1,sine_140Hz,252,193,0.7691792294807371,0.5719340435249453,,,,,3.346888660368558,2.995932472324189,2.262327482229834,2.525383064378725,3.9000141654407257,3.304956277386204,3.1963086984137807,3.5252816881329867,2.2525281688132983,cing,1680,0.0421468113131598,MOs6a,1.0612492638395563
mouse598180,close,1,sine_140Hz,254,193,0.8378559463986601,0.2613837228755858,,,,,17.515869651383586,5.753679174386143,15.83255189146439,5.833309229777223,19.8286043393572,23.377681471419777,25.30750357497193,19.12767758210957,20.6131840738202,cing,1680,0.0304700036230271,MOs6a,1.0612492638395563
mouse598180,close,1,sine_140Hz,253,193,0.7417085427135678,0.396803307588068,,,,,2.7352803894044664,2.655164792519078,2.0720173842474185,1.9346214368556085,2.072126259177571,2.027982615752581,2.2798261575258123,4.178092044440195,1.5932799760231295,cing,1680,0.0377017126621519,MOs6a,1.0612492638395563
mouse598180,close,1,sine_140Hz,258,195,0.8927973199329983,0.3300285697623093,,,,,5.332980310584417,3.8371926267006073,5.465563120536187,3.69434135981815,5.564901320077129,5.602946072057211,6.914538971982611,1.658515579551115,5.727361065397943,cing,1660,0.0505665155947524,MOs6a,1.0425329730996522
mouse598180,close,1,sine_140Hz,260,197,0.7691792294807371,0.2468420505522439,,,,,4.887562794676224,3.1253365702399964,5.6052244721533375,3.5444317369384186,5.667629886710076,6.97845848011091,4.607419004711166,3.815233392541101,4.781523339254109,MOp6b,1640,0.0718093973535825,MOs6a,1.024084957413202
mouse598180,close,1,sine_140Hz,262,198,0.7142378559463987,0.388091432417909,,,,,0.0200984825645663,0.2040901205946929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOp6a,1620,,MOs6a,1.024084957413202
mouse598180,close,1,sine_140Hz,263,198,0.6592964824120603,0.2014928900877404,,,,,8.984831972023361,4.395619286490445,10.889200497860516,3.717013934553024,8.727665964247825,7.853059305108073,12.128131420604722,6.9905735824208906,10.360979714025754,MOp6a,1620,0.060047890106029,MOs6a,1.024084957413202
mouse598180,close,1,sine_140Hz,735,198,0.4532663316582913,0.5011339228546237,D,-5.542233338928781e-12,0.8789999999939706,0.0,0.2914279971862124,0.8015721411261992,0.0,0.0,0.48,0.1,0.0,1.0,0.0999999999999999,MOp6a,1620,0.0455444359108834,MOs6a,1.024084957413202
mouse598180,close,1,sine_140Hz,264,198,0.7691792294807371,0.8905246300540111,D,0.0399999999944356,0.5849999999941335,0.0,0.272870862935476,0.7451539377444887,0.6153379570709219,1.2220123468242303,0.3684662042929078,0.2197113438818189,0.8466204292907801,0.3964818376941222,0.5,MOp6a,1620,0.0383191578307165,MOs6a,1.024084957413202
mouse598180,close,1,sine_140Hz,615,200,0.6730318257956449,0.3135343954156652,D,-5.542233338928781e-12,0.594999999994128,0.0,0.160787860516531,0.5634379669856505,0.2999999999999999,0.7333210248597639,0.1899999999999999,0.2474718311867011,0.0,0.0,0.0038054113432174,MOp6a,1600,0.0692842387116792,MOs6a,1.0059199769365357
mouse598180,close,1,sine_140Hz,267,201,0.6318257956448912,0.5257820568758945,D,0.0289999999944416,0.5999999999941252,0.0,0.4361320638271185,1.127878109933752,0.5717381942394559,1.129621997017329,0.1860049832856342,0.3600498328563426,0.6004983285634267,0.0,0.0999999999999999,MOp6a,1600,0.0621168291743685,MOs6a,1.0059199769365357
mouse598180,close,1,sine_140Hz,269,201,0.7691792294807371,0.239893929051522,D,-5.542233338928781e-12,0.1119999999943957,0.0,3.4019222358369308,3.2160989700526934,1.9385854424547664,2.2081524318494403,3.3166769856833214,4.673156048414745,0.0,4.0672002397687015,2.5667698568332127,MOp6a,1600,0.0624726176710912,MOs6a,1.0059199769365357
mouse598180,close,1,sine_140Hz,616,202,0.6730318257956448,1.3212186627201856,,,,,0.0703446889759823,0.4274118795303822,0.2999999999999999,0.969580371996845,0.0699999999999999,0.0,0.0,0.0,0.0,MOp6a,1580,0.0430471715645206,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,271,202,0.7142378559463985,0.5484043936039484,,,,,0.0200984825645663,0.2040901205946929,0.0,0.0,0.0399999999999999,0.0999999999999999,0.0,0.0,0.0,MOp6a,1580,,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,272,202,0.6455611390284757,0.2414930180049518,,,,,3.4546068663387,3.673179368170157,3.470387982169433,3.147318685206997,3.634880529326785,2.938130756779787,0.8466204292907801,5.945881574537465,3.4384197995307946,MOp6a,1580,0.2403242352100181,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,736,202,0.604355108877722,0.5902043070991309,D,0.0909999999944073,0.502999999994179,0.0,0.3718219274444779,0.9397291982901586,0.3999999999999999,1.0220870111364528,0.36,0.5999999999999999,1.0,1.3029318807268515,0.4999999999999999,MOp6a,1580,0.050913638842294,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,273,203,0.6455611390284757,0.4092334142852382,D,0.0849999999944106,0.2029999999943452,0.0,1.038116087636688,1.5700792531483034,1.230293188072685,2.092596126041884,1.137351222327053,1.6047158190050086,1.6970681192731478,1.038054113432174,1.9412898303839832,MOp6a,1580,0.092361482146473,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,275,203,0.8103852596314908,0.4219118911698447,,,,,0.0301477238468495,0.2493515675416656,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,MOp6a,1580,0.0882590922596881,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,274,203,0.2609715242881072,0.3057433272126683,,,,,0.0301477238468495,0.2493515675416656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOp6a,1580,,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,618,204,0.7417085427135678,0.3743731265126791,,,,,0.0301477238468495,0.2493515675416656,0.0,0.0,0.4899999999999999,0.0,0.0,0.0,0.0,MOp6a,1560,0.0900568795206537,MOs6a,0.9880536422684753
mouse598180,close,1,sine_140Hz,276,205,0.4257956448911223,0.2336802741905963,,,,,24.00566160434549,8.307684874204945,23.52277161388281,5.746883974451359,18.836468723851198,17.073753993240672,17.901230053706154,14.853364940446989,16.582601762483225,MOp6a,1560,0.0360834719542738,MOs6a,0.9705024471890836
mouse598180,close,1,sine_140Hz,277,205,0.5768844221105527,0.3423498184820238,,,,,1.5031521303048083,1.878230248599221,1.854606589591713,1.6010734317141493,2.0847859158511177,1.0853435775519438,3.853435775519439,1.975648819119747,3.762515580959233,MOp6a,1560,0.0305255859043478,MOs6a,0.9705024471890836
mouse598180,close,1,sine_140Hz,278,206,0.7279731993299832,0.602795764862111,,,,,8.443460045483713,6.362897335646246,13.261355312254114,5.949367084348998,5.7959832905887625,4.569188119567769,4.877290744225265,3.614076369921447,5.980703818496072,MOp6a,1540,0.0281617933972808,MOs6a,0.9705024471890836
mouse598180,close,1,sine_140Hz,280,207,0.5219430485762143,0.5606939657213851,D,-5.542233338928781e-12,0.3399999999942693,0.0,1.5576323987538938,2.0197160091949127,1.5932799760231295,1.659144458571193,1.2099999999999995,0.1827175616411955,0.0,1.038054113432174,0.8764799351554062,MOp6a,1540,0.0242414048445724,MOs6a,0.9490126448051154
mouse598180,close,1,sine_140Hz,283,209,0.4532663316582916,0.6909789304887342,,,,,5.747460546193162,3.796898298458645,5.913435001928912,2.301732631165293,5.461555759644094,6.005856037358307,5.768041976025042,6.1802563342126415,5.068718779728745,MOp6a,1520,0.0355823257726958,MOs6a,0.9490126448051154
